"PHYS08035","Mathematics for Physics 1","Monday","14","10","16","0","KB"
"PHYS08035","Mathematics for Physics 1","Tuesday","9","0","10","50","KB"
"PHYS08035","Mathematics for Physics 1","Thursday","14","0","15","50","KB"
"PHYS08035","Mathematics for Physics 1","Thursday","9","0","10","50","KB"
"ELEE10021","Analogue Electronics  (Project) 4","Friday","9","0","12","0","KB"
"ELEE10021","Analogue Electronics  (Project) 4","Monday","11","10","12","0",""
"ELEE10021","Analogue Electronics  (Project) 4","Thursday","10","0","10","50","KB"
"ELEE10021","Analogue Electronics  (Project) 4","Friday","9","0","12","0",""
"CHEM08017","Chemistry 1B","Monday","15","0","15","50","KB"
"CHEM08017","Chemistry 1B","Monday","14","0","14","50","KB"
"CHEM08017","Chemistry 1B","Monday","16","10","17","0","KB"
"CHEM08017","Chemistry 1B","Thursday","15","0","15","50","KB"
"CHEM08017","Chemistry 1B","Thursday","16","10","17","0","KB"
"CHEM08017","Chemistry 1B","Thursday","14","0","14","50","KB"
"CHEM08017","Chemistry 1B","Monday","9","0","9","50","CENTRAL"
"CHEM08017","Chemistry 1B","Wednesday","9","0","9","50","CENTRAL"
"CHEM08017","Chemistry 1B","Friday","9","0","9","50","CENTRAL"
"CHEM08017","Chemistry 1B","Tuesday","14","0","17","0","KB"
"CHEM08017","Chemistry 1B","Friday","14","0","17","0","KB"
"CHEM08017","Chemistry 1B","Tuesday","9","0","12","0","KB"
"ELCS08027","Swedish 1","Tuesday","17","10","18","0",""
"ELCS08027","Swedish 1","Thursday","17","10","18","0",""
"ELCS08027","Swedish 1","Monday","17","10","18","0",""
"MATH10010","Mathematical Education","Wednesday","14","10","15","0","KB"
"MATH10010","Mathematical Education","Wednesday","15","10","16","0","KB"
"MATH10010","Mathematical Education","Wednesday","9","0","10","50","KB"
"MATH10010","Mathematical Education","Thursday","14","10","15","0","KB"
"LAWS10059","Gender and Justice","Wednesday","9","0","10","50","CENTRAL"
"LAWS10059","Gender and Justice","Monday","14","0","15","50",""
"PHYS10072","Astrophysics 3","Monday","11","10","13","0",""
"PHYS10072","Astrophysics 3","Monday","14","10","15","0",""
"PHYS10072","Astrophysics 3","Friday","12","10","13","0",""
"PHYS10072","Astrophysics 3","Tuesday","12","10","13","0",""
"ENLI08014","Scottish Literature 2a (VS1)","Wednesday","12","10","13","0","CENTRAL"
"ENLI08014","Scottish Literature 2a (VS1)","Thursday","12","10","13","0","CENTRAL"
"ENLI08014","Scottish Literature 2a (VS1)","Monday","12","10","13","0","CENTRAL"
"BUST08001","Business Studies 1","Thursday","17","10","18","0",""
"BUST08001","Business Studies 1","Monday","17","10","18","0",""
"BUST08001","Business Studies 1","Tuesday","17","10","18","0",""
"MUSI08024","Introductory Musical Acoustics","Monday","14","0","14","50","CENTRAL"
"MUSI08024","Introductory Musical Acoustics","Friday","14","0","14","50","CENTRAL"
"BUST08003","Principles of Finance","Thursday","10","0","10","50","CENTRAL"
"BUST08003","Principles of Finance","Monday","10","0","10","50","CENTRAL"
"PHYS11024","Statistical Physics","Tuesday","9","0","9","50","KB"
"PHYS11024","Statistical Physics","Friday","9","0","9","50","KB"
"PHYS11024","Statistical Physics","Monday","15","10","17","0",""
"PHYS11024","Statistical Physics","Tuesday","9","0","9","50",""
"PHYS11024","Statistical Physics","Friday","9","0","9","50",""
"PHYS11024","Statistical Physics","Monday","15","10","17","0",""
"CHEM08019","Chemistry 2","Tuesday","14","0","17","0","KB"
"CHEM08019","Chemistry 2","Tuesday","14","0","17","0","KB"
"CHEM08019","Chemistry 2","Monday","9","0","12","0","KB"
"CHEM08019","Chemistry 2","Monday","14","0","17","0","KB"
"CHEM08019","Chemistry 2","Thursday","9","0","12","0","KB"
"CHEM08019","Chemistry 2","Tuesday","9","0","12","0","KB"
"CHEM08019","Chemistry 2","Wednesday","14","0","17","0","KB"
"CHEM08019","Chemistry 2","Wednesday","9","0","12","0","KB"
"CHEM08019","Chemistry 2","Thursday","14","0","17","0","KB"
"CHEM08019","Chemistry 2","Monday","9","0","12","0","KB"
"CHEM08019","Chemistry 2","Monday","14","0","17","0","KB"
"CHEM08019","Chemistry 2","Thursday","9","0","12","0","KB"
"CHEM08019","Chemistry 2","Tuesday","9","0","12","0","KB"
"CHEM08019","Chemistry 2","Thursday","14","0","17","0","KB"
"CHEM08019","Chemistry 2","Wednesday","14","0","17","0","KB"
"CHEM08019","Chemistry 2","Monday","13","10","14","0","KB"
"CHEM08019","Chemistry 2","Tuesday","13","10","14","0","KB"
"CHEM08019","Chemistry 2","Thursday","13","10","14","0","KB"
"CHEM08019","Chemistry 2","Wednesday","9","0","12","0","KB"
"LASC08019","LEL2C: English in Time and Space","Tuesday","16","10","17","0",""
"LASC08019","LEL2C: English in Time and Space","Friday","16","10","17","0",""
"LASC08019","LEL2C: English in Time and Space","Thursday","16","10","17","0",""
"GREE08004","Greek 1B","Wednesday","11","10","12","0","CENTRAL"
"GREE08004","Greek 1B","Monday","11","10","12","0","CENTRAL"
"GREE08004","Greek 1B","Tuesday","11","10","12","0","CENTRAL"
"GREE08004","Greek 1B","Thursday","11","10","12","0","CENTRAL"
"GESC11005","Research Methods and Transferable Skills","Monday","10","0","10","50","KB"
"GESC11005","Research Methods and Transferable Skills","Monday","11","10","12","0","KB"
"ENLI10351","The Making of Modern Fantasy","Friday","10","0","12","0","CENTRAL"
"ENLI10351","The Making of Modern Fantasy","Friday","14","0","15","50","CENTRAL"
"SCIL08007","Sociology 2: Transformations of Self and Society","Thursday","14","0","14","50","CENTRAL"
"SCIL08007","Sociology 2: Transformations of Self and Society","Monday","14","0","14","50","CENTRAL"
"GREE08005","Greek 1C","Monday","11","10","12","0","CENTRAL"
"GREE08005","Greek 1C","Wednesday","11","10","12","0","CENTRAL"
"GREE08005","Greek 1C","Tuesday","11","10","12","0","CENTRAL"
"GREE08005","Greek 1C","Thursday","11","10","12","0","CENTRAL"
"IMES10040","Arabic 4","Tuesday","10","0","12","0","CENTRAL"
"IMES10040","Arabic 4","Wednesday","14","0","14","50","CENTRAL"
"IMES10040","Arabic 4","Wednesday","13","10","13","50","CENTRAL"
"IMES10040","Arabic 4","Wednesday","10","0","12","0",""
"NUST08004","Health and Society 2A","Tuesday","12","10","13","0","CENTRAL"
"NUST08004","Health and Society 2A","Monday","12","10","13","0","CENTRAL"
"LATI10030","Latin 2Ha","Tuesday","10","0","10","50","CENTRAL"
"LATI10030","Latin 2Ha","Wednesday","10","0","10","50","CENTRAL"
"LATI10030","Latin 2Ha","Thursday","10","0","10","50","CENTRAL"
"LATI10030","Latin 2Ha","Friday","10","0","10","50","CENTRAL"
"ENLI10101","Stories for Boys","Thursday","16","10","18","0",""
"ENLI10101","Stories for Boys","Thursday","16","10","18","0",""
"CHEM10023","Sustainable Chemistry Level 10","Thursday","12","10","13","50","KB"
"CHEM10023","Sustainable Chemistry Level 10","Friday","12","10","13","0","KB"
"CHEM10023","Sustainable Chemistry Level 10","Tuesday","12","10","13","0","KB"
"INFR10005","Intelligent Autonomous Robotics (Level 10)","Thursday","9","0","9","50",""
"INFR10005","Intelligent Autonomous Robotics (Level 10)","Monday","9","0","9","50",""
"INFR10005","Intelligent Autonomous Robotics (Level 10)","Thursday","9","0","9","50","CENTRAL"
"INFR10005","Intelligent Autonomous Robotics (Level 10)","Monday","9","0","9","50","CENTRAL"
"BIST08016","Reading the New Testament","Thursday","11","10","12","0",""
"BIST08016","Reading the New Testament","Monday","11","10","12","0",""
"BIST08016","Reading the New Testament","Tuesday","11","10","12","0",""
"SSPS08005","Scotland: Society and Politics","Thursday","11","10","12","0",""
"SSPS08005","Scotland: Society and Politics","Monday","11","10","12","0",""
"CIVE08011","Water Resources 2","Thursday","12","10","13","0",""
"CIVE08011","Water Resources 2","Wednesday","10","0","10","50","KB"
"CIVE08011","Water Resources 2","Thursday","14","10","15","0","KB"
"IMES08033","Islamic History A: The Formation of the Islamic World","Monday","12","10","13","0",""
"IMES08033","Islamic History A: The Formation of the Islamic World","Thursday","12","10","13","0",""
"IMES08033","Islamic History A: The Formation of the Islamic World","Tuesday","12","10","13","0",""
"ECHS08009","Social Christianity in Britain, Germany and the United States, 1848-1930","Monday","14","0","14","50",""
"ECHS08009","Social Christianity in Britain, Germany and the United States, 1848-1930","Tuesday","14","0","14","50",""
"ECHS08009","Social Christianity in Britain, Germany and the United States, 1848-1930","Thursday","14","0","14","50",""
"ELEE10025","Electromagnetics 4: RF Engineering","Tuesday","14","10","15","0",""
"ELEE10025","Electromagnetics 4: RF Engineering","Thursday","14","10","15","0",""
"ELEE10025","Electromagnetics 4: RF Engineering","Friday","14","10","15","0",""
"BIST10043","Old Testament Theology","Monday","14","0","14","50",""
"BIST10043","Old Testament Theology","Tuesday","12","10","13","0",""
"SCEE08002","Structural Mechanics 2A","Thursday","14","0","17","0","KB"
"SCEE08002","Structural Mechanics 2A","Thursday","12","10","13","0","KB"
"SCEE08002","Structural Mechanics 2A","Wednesday","11","10","13","0","KB"
"SCEE08002","Structural Mechanics 2A","Monday","14","0","17","0","KB"
"SCEE08002","Structural Mechanics 2A","Friday","14","0","17","0","KB"
"GEGR08007","Human Geography","Monday","15","0","15","50","CENTRAL"
"GEGR08007","Human Geography","Tuesday","15","0","15","50","CENTRAL"
"GEGR08007","Human Geography","Thursday","14","0","14","50","CENTRAL"
"GEGR08007","Human Geography","Thursday","15","0","15","50","CENTRAL"
"GEGR08007","Human Geography","Wednesday","13","10","13","50",""
"GEGR08007","Human Geography","Monday","14","0","14","50","CENTRAL"
"GEGR08007","Human Geography","Tuesday","14","0","14","50","CENTRAL"
"GEGR08007","Human Geography","Monday","11","10","12","0","CENTRAL"
"GEGR08007","Human Geography","Wednesday","11","10","12","0","CENTRAL"
"GEGR08007","Human Geography","Friday","14","0","14","50","CENTRAL"
"THET08015","Ethics and Society","Monday","14","0","14","50",""
"THET08015","Ethics and Society","Tuesday","14","0","14","50",""
"THET08015","Ethics and Society","Friday","14","0","14","50",""
"THET08015","Ethics and Society","Thursday","14","0","14","50",""
"CIVE08016","Analytical Techniques for Civil Engineers 2","Tuesday","11","10","12","0","KB"
"CIVE08016","Analytical Techniques for Civil Engineers 2","Tuesday","12","10","13","0","KB"
"CIVE08016","Analytical Techniques for Civil Engineers 2","Friday","11","10","12","0","KB"
"MECE08009","Dynamics 2","Thursday","15","10","16","0","KB"
"MECE08009","Dynamics 2","Thursday","11","10","12","0","KB"
"MECE08009","Dynamics 2","Tuesday","11","10","12","0","KB"
"MECE08009","Dynamics 2","Monday","14","10","17","0","KB"
"MECE08009","Dynamics 2","Thursday","16","10","17","0","KB"
"MECE08009","Dynamics 2","Friday","14","10","17","0","KB"
"MECE08009","Dynamics 2","Thursday","14","10","15","0","KB"
"BIST08013","Introducing Biblical Hebrew","Thursday","10","0","10","50",""
"BIST08013","Introducing Biblical Hebrew","Monday","10","0","10","50",""
"BIST08013","Introducing Biblical Hebrew","Friday","10","0","10","50",""
"BIST08013","Introducing Biblical Hebrew","Tuesday","10","0","10","50",""
"ECNM10056","Applications of Econometrics","Thursday","14","0","15","50","CENTRAL"
"ECNM10056","Applications of Econometrics","Friday","14","0","15","50","CENTRAL"
"ELCH07003","Intermediate Spanish Language","Monday","14","0","15","50","CENTRAL"
"ELCH07003","Intermediate Spanish Language","Wednesday","14","0","15","50","CENTRAL"
"ELCH07003","Intermediate Spanish Language","Thursday","16","10","18","0",""
"ELCH07003","Intermediate Spanish Language","Tuesday","16","10","18","0",""
"IMES08010","Turkish 1","Tuesday","9","0","10","50","CENTRAL"
"IMES08010","Turkish 1","Friday","9","0","10","50","CENTRAL"
"HIST08001","British History 1","Tuesday","11","10","12","0","CENTRAL"
"HIST08001","British History 1","Friday","11","10","12","0","CENTRAL"
"HIST08001","British History 1","Wednesday","11","10","12","0","CENTRAL"
"SCWR08003","Social Work: Making A Difference","Tuesday","11","10","12","0","CENTRAL"
"SCWR08003","Social Work: Making A Difference","Thursday","11","10","12","0","CENTRAL"
"CACA10018","Early and Archaic Greek Art and Archaeology","Wednesday","11","10","12","0",""
"CACA10018","Early and Archaic Greek Art and Archaeology","Tuesday","11","10","12","0",""
"CACA10018","Early and Archaic Greek Art and Archaeology","Wednesday","11","10","12","0",""
"CACA10018","Early and Archaic Greek Art and Archaeology","Tuesday","11","10","12","0",""
"IMES07001","Introductory Arabic Language","Thursday","16","10","18","0",""
"IMES07001","Introductory Arabic Language","Tuesday","16","10","18","0",""
"INFR10017","Querying and Storing XML","Tuesday","11","10","12","0",""
"INFR10017","Querying and Storing XML","Friday","11","10","12","0",""
"INFR10033","Machine Translation (Level 10)","Monday","16","10","17","0","CENTRAL"
"INFR10033","Machine Translation (Level 10)","Thursday","16","10","17","0","CENTRAL"
"PHYS10080","Astronomical Statistics and Measurement","Thursday","11","10","12","0","OTHER"
"PHYS10080","Astronomical Statistics and Measurement","Monday","11","10","12","0","OTHER"
"PHYS10080","Astronomical Statistics and Measurement","Thursday","11","10","12","0",""
"PHYS10080","Astronomical Statistics and Measurement","Monday","11","10","12","0",""
"PHYS11020","Radiation and Matter","Monday","14","10","16","0",""
"PHYS11020","Radiation and Matter","Friday","14","10","15","0",""
"PHYS11020","Radiation and Matter","Tuesday","14","10","15","0",""
"IMES08022","Arabic 2 (VS1)","Tuesday","14","0","14","50","CENTRAL"
"IMES08022","Arabic 2 (VS1)","Friday","14","0","14","50","CENTRAL"
"IMES08022","Arabic 2 (VS1)","Thursday","14","0","14","50","CENTRAL"
"IMES08022","Arabic 2 (VS1)","Monday","14","0","14","50","CENTRAL"
"IMMU10002","Autoimmune and Allergic Diseases","Thursday","9","0","13","0","KB"
"IMMU10002","Autoimmune and Allergic Diseases","Monday","9","0","13","0","KB"
"SCHI10065","Celt and Saxon: the British Isles 250-750","Friday","9","0","10","50",""
"SCHI10065","Celt and Saxon: the British Isles 250-750","Friday","9","0","10","50",""
"ENLI10274","Fairy Tales","Wednesday","10","0","12","0","CENTRAL"
"ENLI10274","Fairy Tales","Tuesday","14","0","15","50","CENTRAL"
"ZLGY10020","Animal-Plant Interaction","Wednesday","9","30","10","50",""
"ZLGY10020","Animal-Plant Interaction","Monday","9","30","10","50",""
"EDUA10052","Children's Fiction","Friday","9","0","12","0","CENTRAL"
"EDUA10052","Children's Fiction","Friday","9","0","12","0","CENTRAL"
"BICH10009","Membrane Biology","Friday","11","10","12","0","CENTRAL"
"BICH10009","Membrane Biology","Friday","9","0","9","50","CENTRAL"
"ELCH07002","Introductory Spanish Language","Thursday","14","10","16","0",""
"ELCH07002","Introductory Spanish Language","Thursday","15","10","17","0",""
"ELCH07002","Introductory Spanish Language","Tuesday","15","10","17","0",""
"ELCH07002","Introductory Spanish Language","Tuesday","14","10","16","0",""
"ELCH07002","Introductory Spanish Language","Monday","14","10","16","0",""
"ELCH07002","Introductory Spanish Language","Wednesday","14","10","16","0",""
"ELCH07002","Introductory Spanish Language","Monday","16","10","18","0",""
"ELCH07002","Introductory Spanish Language","Wednesday","16","10","18","0",""
"LASC08020","LEL2D: Cross-linguistic Variation: Limits and Theories","Wednesday","10","0","10","50",""
"LASC08020","LEL2D: Cross-linguistic Variation: Limits and Theories","Monday","10","0","10","50",""
"LASC08020","LEL2D: Cross-linguistic Variation: Limits and Theories","Friday","10","0","10","50",""
"BUST08005","Business Economics","Monday","12","10","13","0","CENTRAL"
"BUST08005","Business Economics","Thursday","12","10","13","0","CENTRAL"
"LAWS08117","European Union Law B Ordinary","Thursday","9","0","9","50",""
"LAWS08117","European Union Law B Ordinary","Tuesday","9","0","9","50",""
"ECNM10061","Development Economics","Thursday","11","10","13","0",""
"ECNM10061","Development Economics","Thursday","11","10","13","0",""
"ELEE10006","Digital Communications 4","Thursday","12","10","13","0",""
"ELEE10006","Digital Communications 4","Wednesday","12","10","13","0","KB"
"ELEE10006","Digital Communications 4","Monday","12","10","13","0","KB"
"PHYS08047","Physics of Fields","Thursday","9","0","9","50",""
"PHYS08047","Physics of Fields","Monday","9","0","9","50",""
"PHYS08047","Physics of Fields","Wednesday","11","10","13","0","KB"
"PHYS08047","Physics of Fields","Wednesday","9","0","10","50","KB"
"PHYS08047","Physics of Fields","Wednesday","14","10","16","0","KB"
"ZLGY10002","Arthropod Biology","Tuesday","11","10","12","0","KB"
"ZLGY10002","Arthropod Biology","Tuesday","9","0","10","50","KB"
"ELCG10017","German Language Paper 2","Tuesday","9","0","9","50","CENTRAL"
"ELCG10017","German Language Paper 2","Thursday","9","0","9","50","CENTRAL"
"ASST08006","Japanese 2A","Wednesday","11","10","12","0",""
"ASST08006","Japanese 2A","Tuesday","11","10","12","0",""
"ASST08006","Japanese 2A","Monday","11","10","12","0",""
"ASST08006","Japanese 2A","Tuesday","10","0","10","50","CENTRAL"
"ASST08006","Japanese 2A","Monday","15","0","15","50","CENTRAL"
"ASST08006","Japanese 2A","Monday","14","0","14","50","CENTRAL"
"ASST08006","Japanese 2A","Friday","14","0","14","50","CENTRAL"
"ASST08006","Japanese 2A","Friday","15","0","15","50","CENTRAL"
"ASST08006","Japanese 2A","Thursday","11","10","12","0",""
"MATH10036","Number Theory","Friday","12","10","13","0",""
"MATH10036","Number Theory","Tuesday","12","10","13","0",""
"MATH10036","Number Theory","Friday","10","0","10","50",""
"ENLI10328","Republican Visions","Tuesday","14","0","15","50","CENTRAL"
"ENLI10328","Republican Visions","Tuesday","10","0","12","0","CENTRAL"
"ELCG09006","Russian 3 Language (VS)","Tuesday","10","0","10","50","CENTRAL"
"ELCG09006","Russian 3 Language (VS)","Thursday","11","10","12","0","CENTRAL"
"ELCG09006","Russian 3 Language (VS)","Thursday","15","0","15","50","CENTRAL"
"PHYS11007","Advanced Statistical Physics","Wednesday","14","10","16","0","KB"
"PHYS11007","Advanced Statistical Physics","Thursday","15","10","16","0",""
"PHYS11007","Advanced Statistical Physics","Monday","15","10","16","0",""
"PHYS11007","Advanced Statistical Physics","Wednesday","14","10","16","0","KB"
"PHYS11007","Advanced Statistical Physics","Thursday","15","10","16","0","KB"
"PHYS11007","Advanced Statistical Physics","Monday","15","10","16","0","KB"
"LASC08021","LEL2E: Structure and History of European Languages","Thursday","12","10","13","0",""
"LASC08021","LEL2E: Structure and History of European Languages","Wednesday","12","10","13","0",""
"LASC08021","LEL2E: Structure and History of European Languages","Monday","12","10","13","0",""
"IMES08027","Arabic 1b","Monday","14","0","14","50","CENTRAL"
"IMES08027","Arabic 1b","Tuesday","14","0","14","50","CENTRAL"
"IMES08027","Arabic 1b","Thursday","14","0","14","50","CENTRAL"
"IMES08027","Arabic 1b","Friday","14","0","14","50","CENTRAL"
"LATI10031","Latin 2Hb","Wednesday","10","0","10","50","CENTRAL"
"LATI10031","Latin 2Hb","Friday","10","0","10","50","CENTRAL"
"LATI10031","Latin 2Hb","Thursday","10","0","10","50","CENTRAL"
"LATI10031","Latin 2Hb","Tuesday","10","0","10","50","CENTRAL"
"CLGE08002","The Greek World 1B: Greece's New Horizons","Monday","16","10","17","0","CENTRAL"
"CLGE08002","The Greek World 1B: Greece's New Horizons","Thursday","16","10","17","0","CENTRAL"
"CLGE08002","The Greek World 1B: Greece's New Horizons","Tuesday","16","10","17","0","CENTRAL"
"ELEE08001","Electrical Engineering 1","Thursday","14","10","17","0","KB"
"ELEE08001","Electrical Engineering 1","Monday","14","10","15","0","KB"
"ELEE08001","Electrical Engineering 1","Monday","15","10","16","0","KB"
"ELEE08001","Electrical Engineering 1","Tuesday","14","10","15","0","KB"
"ELEE08001","Electrical Engineering 1","Thursday","14","10","15","0","KB"
"ELEE08001","Electrical Engineering 1","Thursday","10","0","10","50","CENTRAL"
"ELEE08001","Electrical Engineering 1","Friday","10","0","10","50","CENTRAL"
"ELEE08001","Electrical Engineering 1","Tuesday","14","10","17","0","KB"
"ELEE08001","Electrical Engineering 1","Monday","10","0","10","50","CENTRAL"
